source_file,source_day_folder,time_utc,time_ist,target_lat,target_lon,grid_lat,grid_lon,row_index,col_index,ins,time,projection_information,proj_dim
3RIMG_16JAN2017_1745_L2C_INS_V01R00.h5,16JAN,2017-01-16 17:45:00,2017-01-16 23:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8965065.0,1831372728,0
3RIMG_16JAN2017_1815_L2C_INS_V01R00.h5,16JAN,2017-01-16 18:15:00,2017-01-16 23:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8965095.0,1451018168,0
3RIMG_16JAN2017_1845_L2C_INS_V01R00.h5,16JAN,2017-01-16 18:45:00,2017-01-17 00:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8965125.0,-1020909640,0
3RIMG_16JAN2017_1915_L2C_INS_V01R00.h5,16JAN,2017-01-16 19:15:00,2017-01-17 00:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8965155.0,-239147080,0
3RIMG_16JAN2017_1945_L2C_INS_V01R00.h5,16JAN,2017-01-16 19:45:00,2017-01-17 01:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8965185.0,-1385531464,0
3RIMG_16JAN2017_2015_L2C_INS_V01R00.h5,16JAN,2017-01-16 20:15:00,2017-01-17 01:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8965215.0,1450248120,0
3RIMG_16JAN2017_2045_L2C_INS_V01R00.h5,16JAN,2017-01-16 20:45:00,2017-01-17 02:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8965245.0,811431864,0
3RIMG_16JAN2017_2115_L2C_INS_V01R00.h5,16JAN,2017-01-16 21:15:00,2017-01-17 02:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8965275.0,-1916840008,0
3RIMG_16JAN2017_2145_L2C_INS_V01R00.h5,16JAN,2017-01-16 21:45:00,2017-01-17 03:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8965305.0,-1572571208,0
3RIMG_16JAN2017_2215_L2C_INS_V01R00.h5,16JAN,2017-01-16 22:15:00,2017-01-17 03:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8965335.0,1317881784,0
3RIMG_16JAN2017_2245_L2C_INS_V01R00.h5,16JAN,2017-01-16 22:45:00,2017-01-17 04:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8965365.0,338405304,0
3RIMG_16JAN2017_2315_L2C_INS_V01R00.h5,16JAN,2017-01-16 23:15:00,2017-01-17 04:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8965395.0,887887800,0
3RIMG_16JAN2017_2345_L2C_INS_V01R00.h5,16JAN,2017-01-16 23:45:00,2017-01-17 05:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8965425.0,2102884280,0
3RIMG_17JAN2017_0015_L2C_INS_V01R00.h5,17JAN,2017-01-17 00:15:00,2017-01-17 05:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8965455.0,-1835165768,0
3RIMG_17JAN2017_0045_L2C_INS_V01R00.h5,17JAN,2017-01-17 00:45:00,2017-01-17 06:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8965485.0,-376940616,0
3RIMG_17JAN2017_0115_L2C_INS_V01R00.h5,17JAN,2017-01-17 01:15:00,2017-01-17 06:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8965515.0,1636394936,0
3RIMG_17JAN2017_0145_L2C_INS_V01R00.h5,17JAN,2017-01-17 01:45:00,2017-01-17 07:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8965545.0,1665042360,0
3RIMG_17JAN2017_0215_L2C_INS_V01R00.h5,17JAN,2017-01-17 02:15:00,2017-01-17 07:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,147.8131866455078,8965575.0,-603199560,0
3RIMG_17JAN2017_0245_L2C_INS_V01R00.h5,17JAN,2017-01-17 02:45:00,2017-01-17 08:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,178.0682830810547,8965605.0,-1935689800,0
3RIMG_17JAN2017_0315_L2C_INS_V01R00.h5,17JAN,2017-01-17 03:15:00,2017-01-17 08:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,399.6859130859375,8965635.0,350902200,0
3RIMG_17JAN2017_0345_L2C_INS_V01R00.h5,17JAN,2017-01-17 03:45:00,2017-01-17 09:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,435.7861328125,8965665.0,1073674168,0
3RIMG_17JAN2017_0415_L2C_INS_V01R00.h5,17JAN,2017-01-17 04:15:00,2017-01-17 09:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,648.6305541992188,8965695.0,885057464,0
3RIMG_17JAN2017_0445_L2C_INS_V01R00.h5,17JAN,2017-01-17 04:45:00,2017-01-17 10:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,678.00390625,8965725.0,395683768,0
3RIMG_17JAN2017_0515_L2C_INS_V01R00.h5,17JAN,2017-01-17 05:15:00,2017-01-17 10:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,849.70458984375,8965755.0,2124081080,0
3RIMG_17JAN2017_0545_L2C_INS_V01R00.h5,17JAN,2017-01-17 05:45:00,2017-01-17 11:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,867.8197021484375,8965785.0,-1592047688,0
3RIMG_17JAN2017_0615_L2C_INS_V01R00.h5,17JAN,2017-01-17 06:15:00,2017-01-17 11:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,981.4368896484375,8965815.0,1250691000,0
3RIMG_17JAN2017_0645_L2C_INS_V01R00.h5,17JAN,2017-01-17 06:45:00,2017-01-17 12:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,985.5748901367188,8965845.0,-2062141512,0
3RIMG_17JAN2017_0715_L2C_INS_V01R00.h5,17JAN,2017-01-17 07:15:00,2017-01-17 12:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,1023.8951416015625,8965875.0,-1917974600,0
3RIMG_17JAN2017_0745_L2C_INS_V01R00.h5,17JAN,2017-01-17 07:45:00,2017-01-17 13:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,1014.8695678710938,8965905.0,-119031880,0
3RIMG_17JAN2017_0815_L2C_INS_V01R00.h5,17JAN,2017-01-17 08:15:00,2017-01-17 13:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,978.0741577148438,8965935.0,-480102472,0
3RIMG_17JAN2017_0845_L2C_INS_V01R00.h5,17JAN,2017-01-17 08:45:00,2017-01-17 14:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,952.9841918945312,8965965.0,1374742456,0
3RIMG_17JAN2017_0915_L2C_INS_V01R00.h5,17JAN,2017-01-17 09:15:00,2017-01-17 14:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,846.9784545898438,8965995.0,1008560056,0
3RIMG_17JAN2017_0945_L2C_INS_V01R00.h5,17JAN,2017-01-17 09:45:00,2017-01-17 15:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,806.900146484375,8966025.0,-6760520,0
3RIMG_17JAN2017_1015_L2C_INS_V01R00.h5,17JAN,2017-01-17 10:15:00,2017-01-17 15:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,641.0245361328125,8966055.0,30001080,0
3RIMG_17JAN2017_1045_L2C_INS_V01R00.h5,17JAN,2017-01-17 10:45:00,2017-01-17 16:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,586.7389526367188,8966085.0,1621825464,0
3RIMG_17JAN2017_1115_L2C_INS_V01R00.h5,17JAN,2017-01-17 11:15:00,2017-01-17 16:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,386.3341979980469,8966115.0,31901624,0
3RIMG_17JAN2017_1145_L2C_INS_V01R00.h5,17JAN,2017-01-17 11:45:00,2017-01-17 17:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,316.52239990234375,8966145.0,1871988664,0
3RIMG_17JAN2017_1215_L2C_INS_V01R00.h5,17JAN,2017-01-17 12:15:00,2017-01-17 17:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,115.75164794921875,8966175.0,765036472,0
3RIMG_17JAN2017_1245_L2C_INS_V01R00.h5,17JAN,2017-01-17 12:45:00,2017-01-17 18:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,4.448699474334717,8966205.0,-49248328,0
3RIMG_17JAN2017_1315_L2C_INS_V01R00.h5,17JAN,2017-01-17 13:15:00,2017-01-17 18:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966235.0,-1335298120,0
3RIMG_17JAN2017_1345_L2C_INS_V01R00.h5,17JAN,2017-01-17 13:45:00,2017-01-17 19:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966265.0,-1874765896,0
3RIMG_17JAN2017_1415_L2C_INS_V01R00.h5,17JAN,2017-01-17 14:15:00,2017-01-17 19:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966295.0,1823315896,0
3RIMG_17JAN2017_1445_L2C_INS_V01R00.h5,17JAN,2017-01-17 14:45:00,2017-01-17 20:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966325.0,-1358870600,0
3RIMG_17JAN2017_1515_L2C_INS_V01R00.h5,17JAN,2017-01-17 15:15:00,2017-01-17 20:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966355.0,-95012936,0
3RIMG_17JAN2017_1545_L2C_INS_V01R00.h5,17JAN,2017-01-17 15:45:00,2017-01-17 21:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966385.0,-1225775176,0
3RIMG_17JAN2017_1615_L2C_INS_V01R00.h5,17JAN,2017-01-17 16:15:00,2017-01-17 21:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966415.0,2102400952,0
3RIMG_17JAN2017_1645_L2C_INS_V01R00.h5,17JAN,2017-01-17 16:45:00,2017-01-17 22:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966445.0,888358840,0
3RIMG_17JAN2017_1715_L2C_INS_V01R00.h5,17JAN,2017-01-17 17:15:00,2017-01-17 22:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966475.0,2085517240,0
3RIMG_17JAN2017_1745_L2C_INS_V01R00.h5,17JAN,2017-01-17 17:45:00,2017-01-17 23:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966505.0,-326617160,0
3RIMG_17JAN2017_1815_L2C_INS_V01R00.h5,17JAN,2017-01-17 18:15:00,2017-01-17 23:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966535.0,1332545464,0
3RIMG_17JAN2017_1845_L2C_INS_V01R00.h5,17JAN,2017-01-17 18:45:00,2017-01-18 00:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966565.0,-76052552,0
3RIMG_17JAN2017_1915_L2C_INS_V01R00.h5,17JAN,2017-01-17 19:15:00,2017-01-18 00:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966595.0,-212179016,0
3RIMG_17JAN2017_1945_L2C_INS_V01R00.h5,17JAN,2017-01-17 19:45:00,2017-01-18 01:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966625.0,1725601720,0
3RIMG_17JAN2017_2015_L2C_INS_V01R00.h5,17JAN,2017-01-17 20:15:00,2017-01-18 01:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966655.0,-1124296776,0
3RIMG_17JAN2017_2045_L2C_INS_V01R00.h5,17JAN,2017-01-17 20:45:00,2017-01-18 02:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966685.0,-796387400,0
3RIMG_17JAN2017_2115_L2C_INS_V01R00.h5,17JAN,2017-01-17 21:15:00,2017-01-18 02:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966715.0,1101072312,0
3RIMG_17JAN2017_2145_L2C_INS_V01R00.h5,17JAN,2017-01-17 21:45:00,2017-01-18 03:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966745.0,1699702712,0
3RIMG_17JAN2017_2215_L2C_INS_V01R00.h5,17JAN,2017-01-17 22:15:00,2017-01-18 03:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966775.0,-177760328,0
3RIMG_17JAN2017_2245_L2C_INS_V01R00.h5,17JAN,2017-01-17 22:45:00,2017-01-18 04:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966805.0,446367672,0
3RIMG_17JAN2017_2315_L2C_INS_V01R00.h5,17JAN,2017-01-17 23:15:00,2017-01-18 04:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966835.0,-1977747528,0
3RIMG_17JAN2017_2345_L2C_INS_V01R00.h5,17JAN,2017-01-17 23:45:00,2017-01-18 05:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966865.0,-129026120,0
3RIMG_18JAN2017_0015_L2C_INS_V01R00.h5,18JAN,2017-01-18 00:15:00,2017-01-18 05:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966895.0,-1392703560,0
3RIMG_18JAN2017_0045_L2C_INS_V01R00.h5,18JAN,2017-01-18 00:45:00,2017-01-18 06:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966925.0,-507246664,0
3RIMG_18JAN2017_0115_L2C_INS_V01R00.h5,18JAN,2017-01-18 01:15:00,2017-01-18 06:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966955.0,1382832056,0
3RIMG_18JAN2017_0145_L2C_INS_V01R00.h5,18JAN,2017-01-18 01:45:00,2017-01-18 07:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8966985.0,341538744,0
3RIMG_18JAN2017_0215_L2C_INS_V01R00.h5,18JAN,2017-01-18 02:15:00,2017-01-18 07:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,147.6865234375,8967015.0,1501964216,0
3RIMG_18JAN2017_0245_L2C_INS_V01R00.h5,18JAN,2017-01-18 02:45:00,2017-01-18 08:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,178.56727600097656,8967045.0,1983494072,0
3RIMG_18JAN2017_0315_L2C_INS_V01R00.h5,18JAN,2017-01-18 03:15:00,2017-01-18 08:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,401.06646728515625,8967075.0,-1453983816,0
3RIMG_18JAN2017_0345_L2C_INS_V01R00.h5,18JAN,2017-01-18 03:45:00,2017-01-18 09:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,437.094970703125,8967105.0,161830840,0
3RIMG_18JAN2017_0415_L2C_INS_V01R00.h5,18JAN,2017-01-18 04:15:00,2017-01-18 09:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,650.48291015625,8967135.0,141862840,0
3RIMG_18JAN2017_0445_L2C_INS_V01R00.h5,18JAN,2017-01-18 04:45:00,2017-01-18 10:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,680.5074462890625,8967165.0,420759480,0
3RIMG_18JAN2017_0515_L2C_INS_V01R00.h5,18JAN,2017-01-18 05:15:00,2017-01-18 10:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,857.0160522460938,8967195.0,1504696248,0
3RIMG_18JAN2017_0545_L2C_INS_V01R00.h5,18JAN,2017-01-18 05:45:00,2017-01-18 11:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,872.4473876953125,8967225.0,-1062815816,0
3RIMG_18JAN2017_0615_L2C_INS_V01R00.h5,18JAN,2017-01-18 06:15:00,2017-01-18 11:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,984.4559326171875,8967255.0,-410077256,0
3RIMG_18JAN2017_0645_L2C_INS_V01R00.h5,18JAN,2017-01-18 06:45:00,2017-01-18 12:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,991.010498046875,8967285.0,-1480091720,0
3RIMG_18JAN2017_0715_L2C_INS_V01R00.h5,18JAN,2017-01-18 07:15:00,2017-01-18 12:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,1017.630126953125,8967315.0,1090373560,0
3RIMG_18JAN2017_0745_L2C_INS_V01R00.h5,18JAN,2017-01-18 07:45:00,2017-01-18 13:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,1017.79443359375,8967345.0,-907032648,0
3RIMG_18JAN2017_0815_L2C_INS_V01R00.h5,18JAN,2017-01-18 08:15:00,2017-01-18 13:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,982.251953125,8967375.0,-641280072,0
3RIMG_18JAN2017_0845_L2C_INS_V01R00.h5,18JAN,2017-01-18 08:45:00,2017-01-18 14:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,956.0883178710938,8967405.0,-1004243016,0
3RIMG_18JAN2017_0915_L2C_INS_V01R00.h5,18JAN,2017-01-18 09:15:00,2017-01-18 14:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,848.7874145507812,8967435.0,1747064760,0
3RIMG_18JAN2017_0945_L2C_INS_V01R00.h5,18JAN,2017-01-18 09:45:00,2017-01-18 15:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,809.6573486328125,8967465.0,71767992,0
3RIMG_18JAN2017_1015_L2C_INS_V01R00.h5,18JAN,2017-01-18 10:15:00,2017-01-18 15:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,643.488525390625,8967495.0,-813480008,0
3RIMG_18JAN2017_1045_L2C_INS_V01R00.h5,18JAN,2017-01-18 10:45:00,2017-01-18 16:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,591.0293579101562,8967525.0,-2110576712,0
3RIMG_18JAN2017_1115_L2C_INS_V01R00.h5,18JAN,2017-01-18 11:15:00,2017-01-18 16:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,388.2514343261719,8967555.0,-811898952,0
3RIMG_18JAN2017_1145_L2C_INS_V01R00.h5,18JAN,2017-01-18 11:45:00,2017-01-18 17:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,318.27325439453125,8967585.0,-640800840,0
3RIMG_18JAN2017_1215_L2C_INS_V01R00.h5,18JAN,2017-01-18 12:15:00,2017-01-18 17:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,117.35357666015625,8967615.0,-1236580424,0
3RIMG_18JAN2017_1245_L2C_INS_V01R00.h5,18JAN,2017-01-18 12:45:00,2017-01-18 18:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,5.698668479919434,8967645.0,-1544988744,0
3RIMG_18JAN2017_1315_L2C_INS_V01R00.h5,18JAN,2017-01-18 13:15:00,2017-01-18 18:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8967675.0,2106345400,0
3RIMG_18JAN2017_1415_L2C_INS_V01R00.h5,18JAN,2017-01-18 14:15:00,2017-01-18 19:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8967735.0,-974833736,0
3RIMG_18JAN2017_1445_L2C_INS_V01R00.h5,18JAN,2017-01-18 14:45:00,2017-01-18 20:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8967765.0,-783243336,0
3RIMG_18JAN2017_1515_L2C_INS_V01R00.h5,18JAN,2017-01-18 15:15:00,2017-01-18 20:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8967795.0,294205368,0
3RIMG_18JAN2017_1545_L2C_INS_V01R00.h5,18JAN,2017-01-18 15:45:00,2017-01-18 21:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8967825.0,-382498888,0
3RIMG_18JAN2017_1615_L2C_INS_V01R00.h5,18JAN,2017-01-18 16:15:00,2017-01-18 21:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8967855.0,-1755211848,0
3RIMG_18JAN2017_1645_L2C_INS_V01R00.h5,18JAN,2017-01-18 16:45:00,2017-01-18 22:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8967885.0,1510651832,0
3RIMG_18JAN2017_1715_L2C_INS_V01R00.h5,18JAN,2017-01-18 17:15:00,2017-01-18 22:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8967915.0,-960231496,0
3RIMG_18JAN2017_1745_L2C_INS_V01R00.h5,18JAN,2017-01-18 17:45:00,2017-01-18 23:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8967945.0,143943608,0
3RIMG_18JAN2017_1845_L2C_INS_V01R00.h5,18JAN,2017-01-18 18:45:00,2017-01-19 00:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8968005.0,-1590917192,0
3RIMG_18JAN2017_1915_L2C_INS_V01R00.h5,18JAN,2017-01-18 19:15:00,2017-01-19 00:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8968035.0,1900873656,0
3RIMG_18JAN2017_1945_L2C_INS_V01R00.h5,18JAN,2017-01-18 19:45:00,2017-01-19 01:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8968065.0,-1769023560,0
3RIMG_18JAN2017_2015_L2C_INS_V01R00.h5,18JAN,2017-01-18 20:15:00,2017-01-19 01:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8968095.0,2092513208,0
3RIMG_18JAN2017_2045_L2C_INS_V01R00.h5,18JAN,2017-01-18 20:45:00,2017-01-19 02:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8968125.0,-987957320,0
3RIMG_18JAN2017_2115_L2C_INS_V01R00.h5,18JAN,2017-01-18 21:15:00,2017-01-19 02:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8968155.0,1334818744,0
3RIMG_18JAN2017_2145_L2C_INS_V01R00.h5,18JAN,2017-01-18 21:45:00,2017-01-19 03:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8968185.0,-379160648,0
3RIMG_18JAN2017_2215_L2C_INS_V01R00.h5,18JAN,2017-01-18 22:15:00,2017-01-19 03:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8968215.0,-2084169800,0
3RIMG_18JAN2017_2245_L2C_INS_V01R00.h5,18JAN,2017-01-18 22:45:00,2017-01-19 04:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8968245.0,1862592440,0
3RIMG_18JAN2017_2315_L2C_INS_V01R00.h5,18JAN,2017-01-18 23:15:00,2017-01-19 04:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8968275.0,133343160,0
3RIMG_18JAN2017_2345_L2C_INS_V01R00.h5,18JAN,2017-01-18 23:45:00,2017-01-19 05:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8968305.0,-1653061704,0
3RIMG_19JAN2017_0015_L2C_INS_V01R00.h5,19JAN,2017-01-19 00:15:00,2017-01-19 05:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8968335.0,-205113416,0
3RIMG_19JAN2017_0045_L2C_INS_V01R00.h5,19JAN,2017-01-19 00:45:00,2017-01-19 06:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8968365.0,907679672,0
3RIMG_19JAN2017_0115_L2C_INS_V01R00.h5,19JAN,2017-01-19 01:15:00,2017-01-19 06:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8968395.0,-535603272,0
3RIMG_19JAN2017_0145_L2C_INS_V01R00.h5,19JAN,2017-01-19 01:45:00,2017-01-19 07:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8968425.0,-1732925512,0
3RIMG_19JAN2017_0215_L2C_INS_V01R00.h5,19JAN,2017-01-19 02:15:00,2017-01-19 07:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,147.94992065429688,8968455.0,-233740360,0
3RIMG_19JAN2017_0245_L2C_INS_V01R00.h5,19JAN,2017-01-19 02:45:00,2017-01-19 08:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,177.83567810058594,8968485.0,-979310664,0
3RIMG_19JAN2017_0315_L2C_INS_V01R00.h5,19JAN,2017-01-19 03:15:00,2017-01-19 08:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,400.302978515625,8968515.0,-1434343496,0
3RIMG_19JAN2017_0345_L2C_INS_V01R00.h5,19JAN,2017-01-19 03:45:00,2017-01-19 09:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,433.3955078125,8968545.0,1434867640,0
3RIMG_19JAN2017_0415_L2C_INS_V01R00.h5,19JAN,2017-01-19 04:15:00,2017-01-19 09:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,645.3795776367188,8968575.0,890615736,0
3RIMG_19JAN2017_0445_L2C_INS_V01R00.h5,19JAN,2017-01-19 04:45:00,2017-01-19 10:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,673.1412963867188,8968605.0,-772712520,0
3RIMG_19JAN2017_0515_L2C_INS_V01R00.h5,19JAN,2017-01-19 05:15:00,2017-01-19 10:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,843.1812744140625,8968635.0,1046304696,0
3RIMG_19JAN2017_0545_L2C_INS_V01R00.h5,19JAN,2017-01-19 05:45:00,2017-01-19 11:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,863.2960205078125,8968665.0,1679771576,0
3RIMG_19JAN2017_0615_L2C_INS_V01R00.h5,19JAN,2017-01-19 06:15:00,2017-01-19 11:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,976.0188598632812,8968695.0,-1569282120,0
3RIMG_19JAN2017_0645_L2C_INS_V01R00.h5,19JAN,2017-01-19 06:45:00,2017-01-19 12:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,985.9871826171875,8968725.0,-8357960,0
3RIMG_19JAN2017_0715_L2C_INS_V01R00.h5,19JAN,2017-01-19 07:15:00,2017-01-19 12:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,1026.8958740234375,8968755.0,-1905244232,0
3RIMG_19JAN2017_0745_L2C_INS_V01R00.h5,19JAN,2017-01-19 07:45:00,2017-01-19 13:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,1016.7055053710938,8968785.0,-2132437064,0
3RIMG_19JAN2017_0815_L2C_INS_V01R00.h5,19JAN,2017-01-19 08:15:00,2017-01-19 13:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,981.0646362304688,8968815.0,-1044351048,0
3RIMG_19JAN2017_0845_L2C_INS_V01R00.h5,19JAN,2017-01-19 08:45:00,2017-01-19 14:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,954.647216796875,8968845.0,9496504,0
3RIMG_19JAN2017_0915_L2C_INS_V01R00.h5,19JAN,2017-01-19 09:15:00,2017-01-19 14:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,849.6388549804688,8968875.0,-1094678600,0
3RIMG_19JAN2017_0945_L2C_INS_V01R00.h5,19JAN,2017-01-19 09:45:00,2017-01-19 15:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,808.1224365234375,8968905.0,-1911388232,0
3RIMG_19JAN2017_1015_L2C_INS_V01R00.h5,19JAN,2017-01-19 10:15:00,2017-01-19 15:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,639.7886352539062,8968935.0,1797818296,0
3RIMG_19JAN2017_1045_L2C_INS_V01R00.h5,19JAN,2017-01-19 10:45:00,2017-01-19 16:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,591.593017578125,8968965.0,1085274040,0
3RIMG_19JAN2017_1115_L2C_INS_V01R00.h5,19JAN,2017-01-19 11:15:00,2017-01-19 16:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,387.962158203125,8968995.0,-2101934152,0
